Age_Group,Athlete_Country,Athlete_CountryCode,Athlete_ID,Athlete_Name,Competition,Competition_Group,Competition_ID,Date_of_Birth,End_Date,Event,Gender,Heat,last_updated,Personal_Best,Position,Ranking,Result,Round,Row_id,Stadium,Start_Date,Venue,Venue_Country,Venue_CountryCode
Multievents,Estonia,EST,men/180465,Karel Tilga,33rd Olympic Games,Olympic Games,13079218,05/02/1998 00:00,11/08/2024 00:00,1500m,Men,,08/09/2024 07:13,SB,7,OW,04:26.4,,17518691,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Estonia,EST,men/180465,Karel Tilga,33rd Olympic Games,Olympic Games,13079218,05/02/1998 00:00,11/08/2024 00:00,400m,Men,Heat 2,08/09/2024 07:13,SB,7,OW,48.67,Heats,17518593,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Estonia,EST,men/180465,Karel Tilga,33rd Olympic Games,Olympic Games,13079218,05/02/1998 00:00,11/08/2024 00:00,Discus Throw,Men,,08/09/2024 07:13,SB,3,OW,50.13,,17518625,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Estonia,EST,men/180465,Karel Tilga,33rd Olympic Games,Olympic Games,13079218,05/02/1998 00:00,11/08/2024 00:00,High Jump,Men,,08/09/2024 07:13,SB,13,OW,1.99,,17518572,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Estonia,EST,men/180465,Karel Tilga,33rd Olympic Games,Olympic Games,13079218,05/02/1998 00:00,11/08/2024 00:00,Javelin Throw,Men,,08/09/2024 07:13,SB,7,OW,64.16,,17518671,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Estonia,EST,men/180465,Karel Tilga,33rd Olympic Games,Olympic Games,13079218,05/02/1998 00:00,11/08/2024 00:00,Long Jump,Men,,08/09/2024 07:13,SB,16,OW,7.16,,17518531,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Estonia,EST,men/180465,Karel Tilga,33rd Olympic Games,Olympic Games,13079218,05/02/1998 00:00,11/08/2024 00:00,Pole Vault,Men,,08/09/2024 07:13,SB,14,OW,4.7,,17518657,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Estonia,EST,men/180465,Karel Tilga,33rd Olympic Games,Olympic Games,13079218,05/02/1998 00:00,11/08/2024 00:00,Shot Put,Men,,08/09/2024 07:13,,3,OW,15.88,,17518540,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Finland,FIN,women/172553,Saga Vanninen,33rd Olympic Games,Olympic Games,13079218,04/05/2003 00:00,11/08/2024 00:00,100m Hurdles,Women,Heat 2,08/09/2024 07:13,,6,OW,13.61,Heats,17520167,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Finland,FIN,women/172553,Saga Vanninen,33rd Olympic Games,Olympic Games,13079218,04/05/2003 00:00,11/08/2024 00:00,200m,Women,Heat 1,08/09/2024 07:13,SB,3,OW,24.74,Heats,17520223,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Finland,FIN,women/172553,Saga Vanninen,33rd Olympic Games,Olympic Games,13079218,04/05/2003 00:00,11/08/2024 00:00,800m,Women,Heat 1,08/09/2024 07:13,PB,7,OW,02:14.4,Heats,17520292,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Finland,FIN,women/172553,Saga Vanninen,33rd Olympic Games,Olympic Games,13079218,04/05/2003 00:00,11/08/2024 00:00,High Jump,Women,,08/09/2024 07:13,SB,14,OW,1.74,,17520191,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Finland,FIN,women/172553,Saga Vanninen,33rd Olympic Games,Olympic Games,13079218,04/05/2003 00:00,11/08/2024 00:00,Javelin Throw,Women,,08/09/2024 07:13,SB,7,OW,47,,17520271,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Finland,FIN,women/172553,Saga Vanninen,33rd Olympic Games,Olympic Games,13079218,04/05/2003 00:00,11/08/2024 00:00,Long Jump,Women,,08/09/2024 07:13,,16,OW,5.85,,17520258,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Finland,FIN,women/172553,Saga Vanninen,33rd Olympic Games,Olympic Games,13079218,04/05/2003 00:00,11/08/2024 00:00,Shot Put,Women,,08/09/2024 07:13,SB,6,OW,14.19,,17520204,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,men/199298,Makenson Gletty,33rd Olympic Games,Olympic Games,13079218,02/04/1999 00:00,11/08/2024 00:00,100m,Men,Heat 2,08/09/2024 07:13,,6,OW,10.72,Heats,17518506,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,men/199298,Makenson Gletty,33rd Olympic Games,Olympic Games,13079218,02/04/1999 00:00,11/08/2024 00:00,110m Hurdles,Men,Heat 3,08/09/2024 07:13,,3,OW,13.96,Heats,17518617,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,men/199298,Makenson Gletty,33rd Olympic Games,Olympic Games,13079218,02/04/1999 00:00,11/08/2024 00:00,1500m,Men,,08/09/2024 07:13,,8,OW,04:35.6,,17518692,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,men/199298,Makenson Gletty,33rd Olympic Games,Olympic Games,13079218,02/04/1999 00:00,11/08/2024 00:00,400m,Men,Heat 2,08/09/2024 07:13,PB,2,OW,47.48,Heats,17518588,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,men/199298,Makenson Gletty,33rd Olympic Games,Olympic Games,13079218,02/04/1999 00:00,11/08/2024 00:00,Discus Throw,Men,,08/09/2024 07:13,SB,12,OW,46.03,,17518634,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,men/199298,Makenson Gletty,33rd Olympic Games,Olympic Games,13079218,02/04/1999 00:00,11/08/2024 00:00,High Jump,Men,,08/09/2024 07:13,,12,OW,1.99,,17518571,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,men/199298,Makenson Gletty,33rd Olympic Games,Olympic Games,13079218,02/04/1999 00:00,11/08/2024 00:00,Javelin Throw,Men,,08/09/2024 07:13,,18,OW,53.02,,17518682,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,men/199298,Makenson Gletty,33rd Olympic Games,Olympic Games,13079218,02/04/1999 00:00,11/08/2024 00:00,Long Jump,Men,,08/09/2024 07:13,,17,OW,7.1,,17518532,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,men/199298,Makenson Gletty,33rd Olympic Games,Olympic Games,13079218,02/04/1999 00:00,11/08/2024 00:00,Pole Vault,Men,,08/09/2024 07:13,,11,OW,4.7,,17518654,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,men/199298,Makenson Gletty,33rd Olympic Games,Olympic Games,13079218,02/04/1999 00:00,11/08/2024 00:00,Shot Put,Men,,08/09/2024 07:13,PB,1,OW,16.64,,17518538,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,women/147443,Auriana Lazraq-Khlass,33rd Olympic Games,Olympic Games,13079218,22/04/1999 00:00,11/08/2024 00:00,100m Hurdles,Women,Heat 3,08/09/2024 07:13,,8,OW,13.54,Heats,17520176,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,women/147443,Auriana Lazraq-Khlass,33rd Olympic Games,Olympic Games,13079218,22/04/1999 00:00,11/08/2024 00:00,200m,Women,Heat 3,08/09/2024 07:13,,3,OW,23.87,Heats,17520238,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,women/147443,Auriana Lazraq-Khlass,33rd Olympic Games,Olympic Games,13079218,22/04/1999 00:00,11/08/2024 00:00,800m,Women,Heat 1,08/09/2024 07:13,PB,2,OW,02:09.5,Heats,17520287,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,women/147443,Auriana Lazraq-Khlass,33rd Olympic Games,Olympic Games,13079218,22/04/1999 00:00,11/08/2024 00:00,High Jump,Women,,08/09/2024 07:13,,21,OW,1.68,,17520197,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,women/147443,Auriana Lazraq-Khlass,33rd Olympic Games,Olympic Games,13079218,22/04/1999 00:00,11/08/2024 00:00,Javelin Throw,Women,,08/09/2024 07:13,,12,OW,45.37,,17520276,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,women/147443,Auriana Lazraq-Khlass,33rd Olympic Games,Olympic Games,13079218,22/04/1999 00:00,11/08/2024 00:00,Long Jump,Women,,08/09/2024 07:13,,20,OW,5.59,,17520262,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,France,FRA,women/147443,Auriana Lazraq-Khlass,33rd Olympic Games,Olympic Games,13079218,22/04/1999 00:00,11/08/2024 00:00,Shot Put,Women,,08/09/2024 07:13,,15,OW,13.69,,17520213,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Germany,GER,men/151674,Niklas Kaul,33rd Olympic Games,Olympic Games,13079218,11/02/1998 00:00,11/08/2024 00:00,100m,Men,Heat 1,08/09/2024 07:13,'=SB,7,OW,11.34,Heats,17518500,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Germany,GER,men/151674,Niklas Kaul,33rd Olympic Games,Olympic Games,13079218,11/02/1998 00:00,11/08/2024 00:00,110m Hurdles,Men,Heat 2,08/09/2024 07:13,,6,OW,14.53,Heats,17518613,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Germany,GER,men/151674,Niklas Kaul,33rd Olympic Games,Olympic Games,13079218,11/02/1998 00:00,11/08/2024 00:00,1500m,Men,,08/09/2024 07:13,SB,1,OW,04:15.0,,17518685,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Germany,GER,men/151674,Niklas Kaul,33rd Olympic Games,Olympic Games,13079218,11/02/1998 00:00,11/08/2024 00:00,400m,Men,Heat 1,08/09/2024 07:13,,3,OW,49.13,Heats,17518583,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Germany,GER,men/151674,Niklas Kaul,33rd Olympic Games,Olympic Games,13079218,11/02/1998 00:00,11/08/2024 00:00,Discus Throw,Men,,08/09/2024 07:13,,10,OW,46.28,,17518632,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Germany,GER,men/151674,Niklas Kaul,33rd Olympic Games,Olympic Games,13079218,11/02/1998 00:00,11/08/2024 00:00,High Jump,Men,,08/09/2024 07:13,SB,7,OW,2.02,,17518566,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Germany,GER,men/151674,Niklas Kaul,33rd Olympic Games,Olympic Games,13079218,11/02/1998 00:00,11/08/2024 00:00,Javelin Throw,Men,,08/09/2024 07:13,SB,1,OW,77.78,,17518665,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Germany,GER,men/151674,Niklas Kaul,33rd Olympic Games,Olympic Games,13079218,11/02/1998 00:00,11/08/2024 00:00,Long Jump,Men,,08/09/2024 07:13,,18,OW,7.09,,17518533,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Germany,GER,men/151674,Niklas Kaul,33rd Olympic Games,Olympic Games,13079218,11/02/1998 00:00,11/08/2024 00:00,Pole Vault,Men,,08/09/2024 07:13,,7,OW,4.8,,17518650,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Germany,GER,men/151674,Niklas Kaul,33rd Olympic Games,Olympic Games,13079218,11/02/1998 00:00,11/08/2024 00:00,Shot Put,Men,,08/09/2024 07:13,,16,OW,14.24,,17518553,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Germany,GER,men/275348,Leo Neugebauer,33rd Olympic Games,Olympic Games,13079218,19/06/2000 00:00,11/08/2024 00:00,100m,Men,Heat 2,08/09/2024 07:13,,5,OW,10.67,Heats,17518505,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Germany,GER,men/275348,Leo Neugebauer,33rd Olympic Games,Olympic Games,13079218,19/06/2000 00:00,11/08/2024 00:00,110m Hurdles,Men,Heat 2,08/09/2024 07:13,,5,OW,14.51,Heats,17518612,Stade de France,01/08/2024 00:00,Paris,France,FRA
Multievents,Germany,GER,men/275348,Leo Neugebauer,33rd Olympic Games,Olympic Games,13079218,19/06/2000 00:00,11/08/2024 00:00,1500m,Men,,08/09/2024 07:13,,16,OW,04:44.7,,17518700,Stade de France,01/08/2024 00:00,Paris,France,FRA
