Heat ID,Heat No,Wave Count,Jumps Count,Wave Factor,Jump Factor,Heatsheet ID,Category,Sailor Name,Sail Number,Total Wave,Total Jump,Total Points,Position,Type,Score,Counting
1663_8a,8a,2,2,1,1,1663_8a,856,Erpenstein,G-3,7.5,10.37,17.87,2,Wave,2.62,No
1663_8a,8a,2,2,1,1,1663_8a,856,Erpenstein,G-3,7.5,10.37,17.87,2,Wave,4.50,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Erpenstein,G-3,7.5,10.37,17.87,2,Wave,3.00,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Erpenstein,G-3,7.5,10.37,17.87,2,F,5.62,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Erpenstein,G-3,7.5,10.37,17.87,2,P,4.50,No
1663_8a,8a,2,2,1,1,1663_8a,856,Erpenstein,G-3,7.5,10.37,17.87,2,P,4.75,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Degrieck,B-5,8.25,7.25,15.5,3,Wave,5.00,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Degrieck,B-5,8.25,7.25,15.5,3,Wave,1.75,No
1663_8a,8a,2,2,1,1,1663_8a,856,Degrieck,B-5,8.25,7.25,15.5,3,Wave,2.50,No
1663_8a,8a,2,2,1,1,1663_8a,856,Degrieck,B-5,8.25,7.25,15.5,3,Wave,2.38,No
1663_8a,8a,2,2,1,1,1663_8a,856,Degrieck,B-5,8.25,7.25,15.5,3,Wave,1.00,No
1663_8a,8a,2,2,1,1,1663_8a,856,Degrieck,B-5,8.25,7.25,15.5,3,Wave,1.88,No
1663_8a,8a,2,2,1,1,1663_8a,856,Degrieck,B-5,8.25,7.25,15.5,3,Wave,1.75,No
1663_8a,8a,2,2,1,1,1663_8a,856,Degrieck,B-5,8.25,7.25,15.5,3,Wave,3.25,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Degrieck,B-5,8.25,7.25,15.5,3,F,4.25,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Degrieck,B-5,8.25,7.25,15.5,3,B ,0.50,No
1663_8a,8a,2,2,1,1,1663_8a,856,Degrieck,B-5,8.25,7.25,15.5,3,B ,0.50,No
1663_8a,8a,2,2,1,1,1663_8a,856,Degrieck,B-5,8.25,7.25,15.5,3,T,2.20,No
1663_8a,8a,2,2,1,1,1663_8a,856,Degrieck,B-5,8.25,7.25,15.5,3,T,3.00,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Degrieck,B-5,8.25,7.25,15.5,3,T,2.00,No
1663_8a,8a,2,2,1,1,1663_8a,856,Degrieck,B-5,8.25,7.25,15.5,3,B ,0.50,No
1663_8a,8a,2,2,1,1,1663_8a,856,Wermeister,F-293,4.62,4.88,9.5,4,Wave,3.00,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Wermeister,F-293,4.62,4.88,9.5,4,Wave,1.62,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Wermeister,F-293,4.62,4.88,9.5,4,F,2.12,No
1663_8a,8a,2,2,1,1,1663_8a,856,Wermeister,F-293,4.62,4.88,9.5,4,F,0.50,No
1663_8a,8a,2,2,1,1,1663_8a,856,Wermeister,F-293,4.62,4.88,9.5,4,B ,0.50,No
1663_8a,8a,2,2,1,1,1663_8a,856,Wermeister,F-293,4.62,4.88,9.5,4,P,0.50,No
1663_8a,8a,2,2,1,1,1663_8a,856,Wermeister,F-293,4.62,4.88,9.5,4,T,1.50,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Wermeister,F-293,4.62,4.88,9.5,4,F,3.38,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Wermeister,F-293,4.62,4.88,9.5,4,F,2.50,No
1663_8a,8a,2,2,1,1,1663_8a,856,Wermeister,F-293,4.62,4.88,9.5,4,B ,0.50,No
1663_9a,9a,2,2,1,1,1663_9a,856,Degrieck,B-5,7.0,7.0,14.0,1,Wave,2.25,No
1663_9a,9a,2,2,1,1,1663_9a,856,Degrieck,B-5,7.0,7.0,14.0,1,Wave,3.00,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Degrieck,B-5,7.0,7.0,14.0,1,Wave,1.50,No
1663_9a,9a,2,2,1,1,1663_9a,856,Degrieck,B-5,7.0,7.0,14.0,1,Wave,1.88,No
1663_9a,9a,2,2,1,1,1663_9a,856,Degrieck,B-5,7.0,7.0,14.0,1,Wave,4.00,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Degrieck,B-5,7.0,7.0,14.0,1,F,4.38,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Degrieck,B-5,7.0,7.0,14.0,1,B ,0.50,No
1663_9a,9a,2,2,1,1,1663_9a,856,Degrieck,B-5,7.0,7.0,14.0,1,T,1.50,No
1663_9a,9a,2,2,1,1,1663_9a,856,Degrieck,B-5,7.0,7.0,14.0,1,T,2.62,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Degrieck,B-5,7.0,7.0,14.0,1,B ,0.50,No
1663_9a,9a,2,2,1,1,1663_9a,856,Morales Navarro,E-737,8.38,5.24,13.62,2,Wave,0.88,No
1663_9a,9a,2,2,1,1,1663_9a,856,Morales Navarro,E-737,8.38,5.24,13.62,2,Wave,0.88,No
1663_9a,9a,2,2,1,1,1663_9a,856,Morales Navarro,E-737,8.38,5.24,13.62,2,Wave,5.00,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Morales Navarro,E-737,8.38,5.24,13.62,2,Wave,1.00,No
1663_9a,9a,2,2,1,1,1663_9a,856,Morales Navarro,E-737,8.38,5.24,13.62,2,Wave,2.38,No
1663_9a,9a,2,2,1,1,1663_9a,856,Morales Navarro,E-737,8.38,5.24,13.62,2,Wave,3.38,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Morales Navarro,E-737,8.38,5.24,13.62,2,F,0.62,No
1663_9a,9a,2,2,1,1,1663_9a,856,Morales Navarro,E-737,8.38,5.24,13.62,2,F,4.12,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Morales Navarro,E-737,8.38,5.24,13.62,2,T,1.12,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Pasquale,E-229,7.38,4.7,12.08,3,Wave,2.75,No
1663_9a,9a,2,2,1,1,1663_9a,856,Pasquale,E-229,7.38,4.7,12.08,3,Wave,2.62,No
1663_9a,9a,2,2,1,1,1663_9a,856,Pasquale,E-229,7.38,4.7,12.08,3,Wave,3.50,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Pasquale,E-229,7.38,4.7,12.08,3,Wave,3.88,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Pasquale,E-229,7.38,4.7,12.08,3,T,1.00,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Pasquale,E-229,7.38,4.7,12.08,3,F,2.12,No
1663_9a,9a,2,2,1,1,1663_9a,856,Pasquale,E-229,7.38,4.7,12.08,3,F,3.70,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Pasquale,E-229,7.38,4.7,12.08,3,B ,0.50,No
1663_9a,9a,2,2,1,1,1663_9a,856,Pasquale,E-229,7.38,4.7,12.08,3,T,0.50,No
1663_9a,9a,2,2,1,1,1663_9a,856,Wermeister,F-293,4.62,4.0,8.62,4,Wave,1.38,No
1663_9a,9a,2,2,1,1,1663_9a,856,Wermeister,F-293,4.62,4.0,8.62,4,Wave,2.12,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Wermeister,F-293,4.62,4.0,8.62,4,Wave,1.12,No
1663_9a,9a,2,2,1,1,1663_9a,856,Wermeister,F-293,4.62,4.0,8.62,4,Wave,1.38,No
1663_9a,9a,2,2,1,1,1663_9a,856,Wermeister,F-293,4.62,4.0,8.62,4,Wave,2.50,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Wermeister,F-293,4.62,4.0,8.62,4,F,3.00,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Wermeister,F-293,4.62,4.0,8.62,4,T,1.00,Yes
1663_9a,9a,2,2,1,1,1663_9a,856,Wermeister,F-293,4.62,4.0,8.62,4,F,1.38,No
1663_9a,9a,2,2,1,1,1663_9a,856,Wermeister,F-293,4.62,4.0,8.62,4,T,1.00,No
1663_9a,9a,2,2,1,1,1663_9a,856,Wermeister,F-293,4.62,4.0,8.62,4,F,0.50,No
1663_9a,9a,2,2,1,1,1663_9a,856,Wermeister,F-293,4.62,4.0,8.62,4,B ,0.50,No
1663_10a,10a,2,2,1,1,1663_10a,856,Erpenstein,G-3,8.24,11.13,19.37,1,Wave,2.75,No
1663_10a,10a,2,2,1,1,1663_10a,856,Erpenstein,G-3,8.24,11.13,19.37,1,Wave,2.12,No
1663_10a,10a,2,2,1,1,1663_10a,856,Erpenstein,G-3,8.24,11.13,19.37,1,Wave,4.12,Yes
1663_10a,10a,2,2,1,1,1663_10a,856,Erpenstein,G-3,8.24,11.13,19.37,1,Wave,3.38,No
1663_10a,10a,2,2,1,1,1663_10a,856,Erpenstein,G-3,8.24,11.13,19.37,1,Wave,4.12,Yes
1663_10a,10a,2,2,1,1,1663_10a,856,Erpenstein,G-3,8.24,11.13,19.37,1,F,6.38,Yes
1663_10a,10a,2,2,1,1,1663_10a,856,Erpenstein,G-3,8.24,11.13,19.37,1,P,4.75,Yes
1663_10a,10a,2,2,1,1,1663_10a,856,Kiefer Quintana,G-59,7.88,10.13,18.01,2,Wave,5.00,Yes
1663_10a,10a,2,2,1,1,1663_10a,856,Kiefer Quintana,G-59,7.88,10.13,18.01,2,Wave,2.88,Yes
1663_10a,10a,2,2,1,1,1663_10a,856,Kiefer Quintana,G-59,7.88,10.13,18.01,2,Wave,1.25,No
1663_10a,10a,2,2,1,1,1663_10a,856,Kiefer Quintana,G-59,7.88,10.13,18.01,2,B ,0.50,No
1663_10a,10a,2,2,1,1,1663_10a,856,Kiefer Quintana,G-59,7.88,10.13,18.01,2,F,3.25,Yes
1663_10a,10a,2,2,1,1,1663_10a,856,Kiefer Quintana,G-59,7.88,10.13,18.01,2,B ,6.88,Yes
1663_10a,10a,2,2,1,1,1663_10a,856,Kiefer Quintana,G-59,7.88,10.13,18.01,2,B ,0.50,No
1663_10a,10a,2,2,1,1,1663_10a,856,Kiefer Quintana,G-59,7.88,10.13,18.01,2,F,0.50,No
1663_10a,10a,2,2,1,1,1663_10a,856,Kiefer Quintana,G-59,7.88,10.13,18.01,2,F,3.10,No
1663_10a,10a,2,2,1,1,1663_10a,856,Kiefer Quintana,G-59,7.88,10.13,18.01,2,B ,6.00,No
1663_10a,10a,2,2,1,1,1663_10a,856,Degrieck,B-5,5.75,6.5,12.25,3,Wave,3.50,Yes
1663_10a,10a,2,2,1,1,1663_10a,856,Degrieck,B-5,5.75,6.5,12.25,3,Wave,1.38,No
1663_10a,10a,2,2,1,1,1663_10a,856,Degrieck,B-5,5.75,6.5,12.25,3,Wave,2.25,Yes
1663_10a,10a,2,2,1,1,1663_10a,856,Degrieck,B-5,5.75,6.5,12.25,3,Wave,0.50,No
1663_10a,10a,2,2,1,1,1663_10a,856,Degrieck,B-5,5.75,6.5,12.25,3,Wave,1.88,No
1663_10a,10a,2,2,1,1,1663_10a,856,Degrieck,B-5,5.75,6.5,12.25,3,Wave,1.12,No
1663_10a,10a,2,2,1,1,1663_10a,856,Degrieck,B-5,5.75,6.5,12.25,3,F,0.50,No
1663_10a,10a,2,2,1,1,1663_10a,856,Degrieck,B-5,5.75,6.5,12.25,3,F,0.50,No
1663_10a,10a,2,2,1,1,1663_10a,856,Degrieck,B-5,5.75,6.5,12.25,3,F,4.12,Yes
1663_10a,10a,2,2,1,1,1663_10a,856,Degrieck,B-5,5.75,6.5,12.25,3,T,0.50,No
1663_10a,10a,2,2,1,1,1663_10a,856,Degrieck,B-5,5.75,6.5,12.25,3,T,2.38,Yes
1663_10a,10a,2,2,1,1,1663_10a,856,Degrieck,B-5,5.75,6.5,12.25,3,T,0.62,No
1663_10a,10a,2,2,1,1,1663_10a,856,Degrieck,B-5,5.75,6.5,12.25,3,T,1.90,No
1663_10a,10a,2,2,1,1,1663_10a,856,Degrieck,B-5,5.75,6.5,12.25,3,B ,0.50,No
1663_11a,11a,2,2,1,1,1663_11a,856,Offringa,ARU-91,9.12,10.66,19.78,1,Wave,4.50,Yes
1663_11a,11a,2,2,1,1,1663_11a,856,Offringa,ARU-91,9.12,10.66,19.78,1,Wave,1.75,No
1663_11a,11a,2,2,1,1,1663_11a,856,Offringa,ARU-91,9.12,10.66,19.78,1,Wave,3.38,No
1663_11a,11a,2,2,1,1,1663_11a,856,Offringa,ARU-91,9.12,10.66,19.78,1,Wave,4.62,Yes
1663_11a,11a,2,2,1,1,1663_11a,856,Offringa,ARU-91,9.12,10.66,19.78,1,F,3.58,No
1663_11a,11a,2,2,1,1,1663_11a,856,Offringa,ARU-91,9.12,10.66,19.78,1,P,6.38,Yes
1663_11a,11a,2,2,1,1,1663_11a,856,Offringa,ARU-91,9.12,10.66,19.78,1,B ,0.50,No
1663_11a,11a,2,2,1,1,1663_11a,856,Offringa,ARU-91,9.12,10.66,19.78,1,B ,3.00,No
1663_11a,11a,2,2,1,1,1663_11a,856,Offringa,ARU-91,9.12,10.66,19.78,1,F,4.28,Yes
1663_11a,11a,2,2,1,1,1663_11a,856,Offringa,ARU-91,9.12,10.66,19.78,1,B ,0.50,No
1663_11a,11a,2,2,1,1,1663_11a,856,Morales Navarro,E-737,7.76,10.37,18.13,2,Wave,2.75,No
1663_11a,11a,2,2,1,1,1663_11a,856,Morales Navarro,E-737,7.76,10.37,18.13,2,Wave,2.62,No
1663_11a,11a,2,2,1,1,1663_11a,856,Morales Navarro,E-737,7.76,10.37,18.13,2,Wave,2.62,No
1663_11a,11a,2,2,1,1,1663_11a,856,Morales Navarro,E-737,7.76,10.37,18.13,2,Wave,3.88,Yes
1663_11a,11a,2,2,1,1,1663_11a,856,Morales Navarro,E-737,7.76,10.37,18.13,2,Wave,1.62,No
1663_11a,11a,2,2,1,1,1663_11a,856,Morales Navarro,E-737,7.76,10.37,18.13,2,Wave,3.88,Yes
1663_11a,11a,2,2,1,1,1663_11a,856,Morales Navarro,E-737,7.76,10.37,18.13,2,Wave,1.75,No
1663_11a,11a,2,2,1,1,1663_11a,856,Morales Navarro,E-737,7.76,10.37,18.13,2,F,3.88,No
1663_11a,11a,2,2,1,1,1663_11a,856,Morales Navarro,E-737,7.76,10.37,18.13,2,B ,5.62,Yes
1663_11a,11a,2,2,1,1,1663_11a,856,Morales Navarro,E-737,7.76,10.37,18.13,2,F,4.75,Yes
1663_11a,11a,2,2,1,1,1663_11a,856,Katz,SUI-678,4.63,2.78,7.41,3,Wave,1.00,No
1663_11a,11a,2,2,1,1,1663_11a,856,Katz,SUI-678,4.63,2.78,7.41,3,Wave,3.25,Yes
1663_11a,11a,2,2,1,1,1663_11a,856,Katz,SUI-678,4.63,2.78,7.41,3,Wave,1.38,Yes
1663_11a,11a,2,2,1,1,1663_11a,856,Katz,SUI-678,4.63,2.78,7.41,3,B ,0.50,No
1663_11a,11a,2,2,1,1,1663_11a,856,Katz,SUI-678,4.63,2.78,7.41,3,F,0.50,No
1663_11a,11a,2,2,1,1,1663_11a,856,Katz,SUI-678,4.63,2.78,7.41,3,B ,0.50,No
1663_11a,11a,2,2,1,1,1663_11a,856,Katz,SUI-678,4.63,2.78,7.41,3,B ,0.50,No
1663_11a,11a,2,2,1,1,1663_11a,856,Katz,SUI-678,4.63,2.78,7.41,3,F,2.00,No
1663_11a,11a,2,2,1,1,1663_11a,856,Katz,SUI-678,4.63,2.78,7.41,3,B ,0.50,Yes
1663_11a,11a,2,2,1,1,1663_11a,856,Katz,SUI-678,4.63,2.78,7.41,3,B ,0.50,No
1663_11a,11a,2,2,1,1,1663_11a,856,Katz,SUI-678,4.63,2.78,7.41,3,F,2.28,Yes
1663_11a,11a,2,2,1,1,1663_11a,856,Katz,SUI-678,4.63,2.78,7.41,3,B ,0.50,No
1663_11a,11a,2,2,1,1,1663_11a,856,Katz,SUI-678,4.63,2.78,7.41,3,B ,0.50,No
1663_12a,12a,2,2,1,1,1663_12a,856,Kiefer Quintana,G-59,12.0,8.38,20.38,1,Wave,2.00,No
1663_12a,12a,2,2,1,1,1663_12a,856,Kiefer Quintana,G-59,12.0,8.38,20.38,1,Wave,6.62,Yes
1663_12a,12a,2,2,1,1,1663_12a,856,Kiefer Quintana,G-59,12.0,8.38,20.38,1,Wave,4.12,No
1663_12a,12a,2,2,1,1,1663_12a,856,Kiefer Quintana,G-59,12.0,8.38,20.38,1,Wave,5.38,Yes
1663_12a,12a,2,2,1,1,1663_12a,856,Kiefer Quintana,G-59,12.0,8.38,20.38,1,B ,0.50,No
1663_12a,12a,2,2,1,1,1663_12a,856,Kiefer Quintana,G-59,12.0,8.38,20.38,1,B ,0.50,No
1663_12a,12a,2,2,1,1,1663_12a,856,Kiefer Quintana,G-59,12.0,8.38,20.38,1,F,3.00,Yes
1663_12a,12a,2,2,1,1,1663_12a,856,Kiefer Quintana,G-59,12.0,8.38,20.38,1,B ,0.50,No
1663_12a,12a,2,2,1,1,1663_12a,856,Kiefer Quintana,G-59,12.0,8.38,20.38,1,B ,0.50,No
1663_12a,12a,2,2,1,1,1663_12a,856,Kiefer Quintana,G-59,12.0,8.38,20.38,1,B ,5.38,Yes
1663_12a,12a,2,2,1,1,1663_12a,856,Morales Navarro,E-737,6.62,4.3,10.92,2,Wave,2.00,No
1663_12a,12a,2,2,1,1,1663_12a,856,Morales Navarro,E-737,6.62,4.3,10.92,2,Wave,0.50,No
1663_12a,12a,2,2,1,1,1663_12a,856,Morales Navarro,E-737,6.62,4.3,10.92,2,Wave,4.00,Yes
1663_12a,12a,2,2,1,1,1663_12a,856,Morales Navarro,E-737,6.62,4.3,10.92,2,Wave,2.62,Yes
1663_12a,12a,2,2,1,1,1663_12a,856,Morales Navarro,E-737,6.62,4.3,10.92,2,B ,0.50,No
1663_12a,12a,2,2,1,1,1663_12a,856,Morales Navarro,E-737,6.62,4.3,10.92,2,B ,0.50,No
1663_12a,12a,2,2,1,1,1663_12a,856,Morales Navarro,E-737,6.62,4.3,10.92,2,B ,0.50,No
1663_12a,12a,2,2,1,1,1663_12a,856,Morales Navarro,E-737,6.62,4.3,10.92,2,F,0.50,No
1663_12a,12a,2,2,1,1,1663_12a,856,Morales Navarro,E-737,6.62,4.3,10.92,2,F,0.50,No
1663_12a,12a,2,2,1,1,1663_12a,856,Morales Navarro,E-737,6.62,4.3,10.92,2,B ,0.50,Yes
1663_12a,12a,2,2,1,1,1663_12a,856,Morales Navarro,E-737,6.62,4.3,10.92,2,F,0.50,No
1663_12a,12a,2,2,1,1,1663_12a,856,Morales Navarro,E-737,6.62,4.3,10.92,2,F,3.80,Yes
1663_12a,12a,2,2,1,1,1663_12a,856,Morales Navarro,E-737,6.62,4.3,10.92,2,B ,0.50,No
1663_12a,12a,2,2,1,1,1663_12a,856,Morales Navarro,E-737,6.62,4.3,10.92,2,B ,0.50,No
1663_13a,13a,2,2,1,1,1663_13a,856,Offringa,ARU-91,7.37,12.18,19.55,1,Wave,3.62,Yes
1663_13a,13a,2,2,1,1,1663_13a,856,Offringa,ARU-91,7.37,12.18,19.55,1,Wave,1.50,No
1663_13a,13a,2,2,1,1,1663_13a,856,Offringa,ARU-91,7.37,12.18,19.55,1,Wave,3.12,No
1663_13a,13a,2,2,1,1,1663_13a,856,Offringa,ARU-91,7.37,12.18,19.55,1,Wave,2.00,No
1663_13a,13a,2,2,1,1,1663_13a,856,Offringa,ARU-91,7.37,12.18,19.55,1,Wave,3.00,No
1663_13a,13a,2,2,1,1,1663_13a,856,Offringa,ARU-91,7.37,12.18,19.55,1,Wave,1.38,No
1663_13a,13a,2,2,1,1,1663_13a,856,Offringa,ARU-91,7.37,12.18,19.55,1,Wave,3.75,Yes
1663_13a,13a,2,2,1,1,1663_13a,856,Offringa,ARU-91,7.37,12.18,19.55,1,Wave,3.38,No
1663_13a,13a,2,2,1,1,1663_13a,856,Offringa,ARU-91,7.37,12.18,19.55,1,P,5.25,No
1663_13a,13a,2,2,1,1,1663_13a,856,Offringa,ARU-91,7.37,12.18,19.55,1,B ,6.88,Yes
1663_13a,13a,2,2,1,1,1663_13a,856,Offringa,ARU-91,7.37,12.18,19.55,1,F,4.88,No
1663_13a,13a,2,2,1,1,1663_13a,856,Offringa,ARU-91,7.37,12.18,19.55,1,P,3.88,No
1663_13a,13a,2,2,1,1,1663_13a,856,Offringa,ARU-91,7.37,12.18,19.55,1,F,5.30,Yes
1663_13a,13a,2,2,1,1,1663_13a,856,Erpenstein,G-3,9.5,8.76,18.26,2,Wave,0.50,No
1663_13a,13a,2,2,1,1,1663_13a,856,Erpenstein,G-3,9.5,8.76,18.26,2,Wave,3.00,No
1663_13a,13a,2,2,1,1,1663_13a,856,Erpenstein,G-3,9.5,8.76,18.26,2,Wave,4.00,No
1663_13a,13a,2,2,1,1,1663_13a,856,Erpenstein,G-3,9.5,8.76,18.26,2,Wave,5.50,Yes
1663_13a,13a,2,2,1,1,1663_13a,856,Erpenstein,G-3,9.5,8.76,18.26,2,Wave,4.00,Yes
1663_13a,13a,2,2,1,1,1663_13a,856,Erpenstein,G-3,9.5,8.76,18.26,2,F,3.75,No
1663_13a,13a,2,2,1,1,1663_13a,856,Erpenstein,G-3,9.5,8.76,18.26,2,P,0.50,No
1663_13a,13a,2,2,1,1,1663_13a,856,Erpenstein,G-3,9.5,8.76,18.26,2,P,3.88,Yes
1663_13a,13a,2,2,1,1,1663_13a,856,Erpenstein,G-3,9.5,8.76,18.26,2,F,3.50,No
1663_13a,13a,2,2,1,1,1663_13a,856,Erpenstein,G-3,9.5,8.76,18.26,2,P,3.50,No
1663_13a,13a,2,2,1,1,1663_13a,856,Erpenstein,G-3,9.5,8.76,18.26,2,F,4.88,Yes
1663_13a,13a,2,2,1,1,1663_13a,856,Erpenstein,G-3,9.5,8.76,18.26,2,P,2.00,No
